anchor_id,smiles,mw,clogp
ANCHOR_108003,O=C1C[C@@H](C(=O)O)[C@@H]([C@@H]2CCOC2)N1,199.206,-0.3878
ANCHOR_108004,O=C1C[C@@H](C(=O)O)[C@@H](c2ccc(Cl)s2)N1,245.687,1.6633
ANCHOR_108005,O=C1C[C@@H](C(=O)O)[C@@H](c2ccc(O)cc2)CN1,235.239,0.6965
ANCHOR_108006,O=C1C[C@@H](C(=O)O)[C@@H](c2cccc(O)c2)CN1,235.239,0.6965
ANCHOR_108007,O=C1C[C@@H](C(=O)O)[C@@H](c2ccccn2)CN1,220.228,0.3859
ANCHOR_108008,O=C1C[C@@H](C(=O)O)[C@@H](c2cccnc2)CN1,220.228,0.3859
ANCHOR_108009,O=C1C[C@@H](C(=O)O)[C@@H](c2ccco2)N1,195.174,0.5414
ANCHOR_108010,O=C1C[C@@H](C(=O)O)[C@@H](c2sccc2Cl)N1,245.687,1.6633
ANCHOR_108011,O=C1C[C@@H](C(=O)O)[C@H](C(F)(F)F)N1,197.112,0.138
ANCHOR_108012,O=C1C[C@@H](C(=O)O)[C@H](C2CCCCC2)CN1,225.288,1.4036
ANCHOR_108013,O=C1C[C@@H](C(=O)O)[C@H](Cc2cccc(F)c2)N1,237.23,0.9575
ANCHOR_108014,O=C1C[C@@H](C(=O)O)[C@H](Cc2ccn[nH]2)N1,209.205,-0.4585
ANCHOR_108015,O=C1C[C@@H](C(=O)O)[C@H](Cc2ccsc2)N1,225.269,0.8799
ANCHOR_108016,O=C1C[C@@H](C(=O)O)[C@H]([C@@H]2CCOC2)N1,199.206,-0.3878
ANCHOR_108017,O=C1C[C@@H](C(=O)O)[C@H]([C@H]2CCOC2)N1,199.206,-0.3878
ANCHOR_108018,O=C1C[C@@H](C(=O)O)[C@H](c2cc[nH]c2)N1,194.19,0.2765
ANCHOR_108019,O=C1C[C@@H](C(=O)O)[C@H](c2ccc(Cl)o2)N1,229.619,1.1948
ANCHOR_108020,O=C1C[C@@H](C(=O)O)[C@H](c2ccccc2)N1,205.213,0.9484
ANCHOR_108021,O=C1C[C@@H](C(=O)O)[C@H](c2ccccc2Cl)N1,239.658,1.6018
ANCHOR_108022,O=C1C[C@@H](C(=O)O)[C@H](c2ccccc2F)C1,222.215,1.973
ANCHOR_108023,O=C1C[C@@H](C(=O)O)[C@H](c2ccccc2F)CN1,237.23,1.13
ANCHOR_108024,O=C1C[C@@H](C(=O)O)[C@H](c2ccccn2)CN1,220.228,0.3859
ANCHOR_108025,O=C1C[C@@H](C(=O)O)[C@H](c2cccnc2)N1,206.201,0.3434
ANCHOR_108026,O=C1C[C@@H](C(=O)O)[C@H](c2cccs2)CN1,225.269,1.0524
ANCHOR_108027,O=C1C[C@@H](C(=O)O)[C@H](c2ccn[nH]2)N1,195.178,-0.3285
ANCHOR_108028,O=C1C[C@@H](C(=O)O)[C@H](c2cnc[nH]2)N1,195.178,-0.3285
ANCHOR_108029,O=C1C[C@@H](C(=O)O)[C@]2(CCNC2)N1,184.195,-1.0608
ANCHOR_108030,O=C1C[C@@H](C(=O)O)[C@]2(CCOC2)N1,185.179,-0.6338
ANCHOR_108031,O=C1C[C@@H](C(=O)O)c2ccccc21,176.171,1.4412
ANCHOR_108032,O=C1C[C@@H](C(=O)O)c2ccccc2N1,191.186,1.197
ANCHOR_108033,O=C1C[C@@H](C(=O)O)c2sc(Cl)cc21,216.645,2.1561
ANCHOR_108034,O=C1C[C@@H](C(F)(F)F)N1c1ccccc1,215.174,2.3542
ANCHOR_108035,O=C1C[C@@H](C(F)(F)F)[C@H](C(=O)O)N1,197.112,0.138
ANCHOR_108036,O=C1C[C@@H](C2CCC2)CN1,139.198,0.9226
ANCHOR_108037,O=C1C[C@@H](C2CCCC2)C(=O)CN1,181.235,0.8818
ANCHOR_108038,O=C1C[C@@H](C2CCCC2)NCCN1,182.267,0.6547
ANCHOR_108039,O=C1C[C@@H](C2CCCCC2)C(=O)CN1,195.262,1.2719
ANCHOR_108040,O=C1C[C@@H](C2CCCCC2)CN1,167.252,1.7028
ANCHOR_108041,O=C1C[C@@H](C2CCCCC2)NCCN1,196.294,1.0448
ANCHOR_108042,O=C1C[C@@H](CCN2CCCC2)NCCN1,211.309,-0.0496
ANCHOR_108043,O=C1C[C@@H](CCN2CCCCC2)NCCN1,225.336,0.3405
ANCHOR_108044,O=C1C[C@@H](CN2CCNCC2)CN1C1CC1,223.32,-0.0975
ANCHOR_108045,O=C1C[C@@H](CN2CCNCC2)CN1C1CCC1,237.347,0.2926
ANCHOR_108046,O=C1C[C@@H](CNc2[nH]nc3ccccc23)CN1,230.271,1.1109
ANCHOR_108047,O=C1C[C@@H](CNc2ccc3[nH]ccc3c2)CN1,229.283,1.7159
ANCHOR_108048,O=C1C[C@@H](CNc2cccc3nc[nH]c23)CN1,230.271,1.1109
ANCHOR_108049,O=C1C[C@@H](CNc2ccccn2)CN1,191.234,0.6296
ANCHOR_108050,O=C1C[C@@H](CO)CCN1,129.159,-0.4951
ANCHOR_108051,O=C1C[C@@H](CO)CN1C[C@H]1CCCO1,199.25,0.0062
ANCHOR_108052,O=C1C[C@@H](CO)CN1Cc1ccc(F)cc1,223.247,1.1665
ANCHOR_108053,O=C1C[C@@H](CO)CN1Cc1ccco1,195.218,0.6204
ANCHOR_108054,O=C1C[C@@H](CO)CN1c1ccc(Cl)cc1,225.675,1.6852
ANCHOR_108055,O=C1C[C@@H](CO)CN1c1ccc(F)c(F)c1F,245.2,1.4491
ANCHOR_108056,O=C1C[C@@H](CO)CN1c1cccc(Cl)c1,225.675,1.6852
ANCHOR_108057,O=C1C[C@@H](CO)Cc2[nH]nc(-c3ccccc3)c21,242.278,1.8141
ANCHOR_108058,O=C1C[C@@H](CO)Cc2n[nH]c(-c3ccccc3)c21,242.278,1.8141
ANCHOR_108059,O=C1C[C@@H](CO)N(Cc2ccccc2)C1,205.257,0.8223
ANCHOR_108060,O=C1C[C@@H](Cc2ccccc2)CO1,176.215,1.7922
ANCHOR_108061,O=C1C[C@@H](Cc2ccccc2)[C@@H](C(=O)O)CN1,233.267,1.066
ANCHOR_108062,O=C1C[C@@H](N(C(=O)C2CC=CC2)C2CC2)C(=O)N1,248.282,0.3587
ANCHOR_108063,O=C1C[C@@H](N(C(=O)C2CCC2)C2CC2)C(=O)N1,236.271,0.1926
ANCHOR_108064,O=C1C[C@@H](N2CCNCC2)CN1,169.228,-1.2199
ANCHOR_108065,O=C1C[C@@H](N2CCNCC2)[C@@H]2CCCCN12,223.32,0.045
ANCHOR_108066,O=C1C[C@@H](N2CCNCC2)[C@@H]2[C@@H]3C[C@@H]3CN12,221.304,-0.4892
ANCHOR_108067,O=C1C[C@@H](N2CCNCC2)[C@H]2CCCCCN12,237.347,0.4351
ANCHOR_108068,O=C1C[C@@H](NC(=O)[C@H]2CC=CCC2)CN1,208.261,0.3474
ANCHOR_108069,O=C1C[C@@H](O)CCC2(CCNCC2)N1,198.266,-0.2304
ANCHOR_108070,O=C1C[C@@H](O)CC[C@]2(CCNC2)N1,184.239,-0.6205
ANCHOR_108071,O=C1C[C@@H](O)C[C@@H](C(=O)O)C1,158.153,-0.1989
ANCHOR_108072,O=C1C[C@@H](O)Cc2[nH]c(-c3ccccc3)cc21,227.263,2.1715
ANCHOR_108073,O=C1C[C@@H](O)[C@@H](O)c2ccccc21,178.187,0.6673
ANCHOR_108074,O=C1C[C@@H](O)[C@H](C(=O)O)N1,145.114,-1.6796
ANCHOR_108075,O=C1C[C@@H](O)[N+]2=CC[N-]C2=N1,153.141,-0.9383
ANCHOR_108076,O=C1C[C@@H]([C@H](O)c2ccccc2)CN1C1CC1,231.295,1.7309
ANCHOR_108077,O=C1C[C@@H](c2c[nH]c3cccnc23)NCCN1,230.271,0.7135
ANCHOR_108078,O=C1C[C@@H](c2c[nH]c3ccncc23)NCCN1,230.271,0.7135
ANCHOR_108079,O=C1C[C@@H](c2c[nH]cn2)C2(CCCCC2)O1,220.272,2.1431
ANCHOR_108080,O=C1C[C@@H](c2ccc(C(F)(F)F)cc2)CN1,229.201,2.3089
ANCHOR_108081,O=C1C[C@@H](c2ccc(Cl)cc2)N1,181.622,1.901
ANCHOR_108082,O=C1C[C@@H](c2ccc(O)cc2)NCCN1,206.245,0.5428
ANCHOR_108083,O=C1C[C@@H](c2ccc(O)cc2)[C@@H](C(=O)O)CN1,235.239,0.6965
ANCHOR_108084,O=C1C[C@@H](c2ccc(O)cc2)[C@H](C(=O)O)CN1,235.239,0.6965
ANCHOR_108085,O=C1C[C@@H](c2ccc3c(c2)CCC3)C(=O)CN1,229.279,1.3479
ANCHOR_108086,O=C1C[C@@H](c2ccc3c(c2)OCO3)CN1,205.213,1.0188
ANCHOR_108087,O=C1C[C@@H](c2cccc(F)c2)C(=O)CN1,207.204,0.9983
ANCHOR_108088,O=C1C[C@@H](c2ccccc2)C2(CCNCC2)N1,230.311,1.4123
ANCHOR_108089,O=C1C[C@@H](c2ccccc2)CCO1,176.215,2.1072
ANCHOR_108090,O=C1C[C@@H](c2ccccc2)Cc2[nH]c(=O)ccc21,239.274,2.2876
ANCHOR_108091,O=C1C[C@@H](c2ccccc2)[C@H](C(=O)O)CN1,219.24,0.9909
ANCHOR_108092,O=C1C[C@@H](c2ccccc2Cl)c2cn[nH]c2N1,247.685,2.5372
ANCHOR_108093,O=C1C[C@@H](c2ccccc2O)Cc2[nH]ncc21,228.251,2.028
ANCHOR_108094,O=C1C[C@@H](c2ccccc2O)[C@@H](C(=O)O)CN1,235.239,0.6965
ANCHOR_108095,O=C1C[C@@H](c2ccccn2)NCCN1,191.234,0.2322
ANCHOR_108096,O=C1C[C@@H](c2ccccn2)Oc2ccccc21,225.247,2.7881
ANCHOR_108097,O=C1C[C@@H](c2cccnc2)CN1,162.192,0.6851
ANCHOR_108098,O=C1C[C@@H](c2cccnc2)[C@H](C(=O)O)CN1,220.228,0.3859
ANCHOR_108099,O=C1C[C@@H](c2ccco2)[C@@H](C(=O)O)CN1,209.201,0.5839
ANCHOR_108100,O=C1C[C@@H](c2cccs2)C(=O)N1,181.216,0.8782
ANCHOR_108101,O=C1C[C@@H](c2cccs2)CN1,167.233,1.3516
ANCHOR_108102,O=C1C[C@@H](c2cccs2)NCCN1,196.275,0.8987
ANCHOR_108103,O=C1C[C@@H](c2cccs2)[C@H](C(=O)O)CN1,225.269,1.0524
ANCHOR_108104,O=C1C[C@@H](c2ccnc(Cl)c2)NCCN1,225.679,0.8856
ANCHOR_108105,O=C1C[C@@H](c2ccsc2)N1,153.206,1.3091
ANCHOR_108106,O=C1C[C@@H](c2coc(Cl)c2)NCCN1,214.652,1.0836
ANCHOR_108107,O=C1C[C@@H]2C=C[C@@H](C(=O)O)[C@H]12,152.149,0.4622
ANCHOR_108108,O=C1C[C@@H]2CCCCCN2C1,153.225,1.2038
ANCHOR_108109,O=C1C[C@@H]2CCCCN2C2(CCOCC2)CN1,238.331,0.91
ANCHOR_108110,O=C1C[C@@H]2CCCC[C@@H]2c2cc(O)cc(O)c21,232.279,2.958
ANCHOR_108111,O=C1C[C@@H]2CCCC[C@H]2C1,138.21,2.1557
ANCHOR_108112,O=C1C[C@@H]2CCCC[C@H]2O1,140.182,1.4921
ANCHOR_108113,O=C1C[C@@H]2CCCC[C@H]2c2cc(O)cc(O)c21,232.279,2.958
ANCHOR_108114,O=C1C[C@@H]2CCC[C@@H]3[C@H]1CS(=O)(=O)N23,215.274,0.1419
ANCHOR_108115,O=C1C[C@@H]2CCCc3cccc1c32,172.227,2.6929
ANCHOR_108116,O=C1C[C@@H]2CCN(Cc3ccccc3)CC[C@H]2C1,243.35,2.8777
ANCHOR_108117,O=C1C[C@@H]2CCN(Cc3ccccc3)[C@H]2C1,215.296,2.24
ANCHOR_108118,O=C1C[C@@H]2CCNCC[C@H]2N1,154.213,-0.1255
ANCHOR_108119,O=C1C[C@@H]2CCO[C@@H]2O1,128.127,0.2959
ANCHOR_108120,O=C1C[C@@H]2CCO[C@H]2C1,126.155,0.7544
ANCHOR_108121,O=C1C[C@@H]2CC[C@H](CN1)N2,140.186,-0.3731
ANCHOR_108122,O=C1C[C@@H]2CC[C@H](CN1)N2C1CCOCC1,224.304,0.5183
ANCHOR_108123,O=C1C[C@@H]2CC[C@H](CN1)N2CC1CC1,194.278,0.7493
ANCHOR_108124,O=C1C[C@@H]2CC[C@H](CN1)N2Cc1cccnc1,231.299,0.9345
ANCHOR_108125,O=C1C[C@@H]2CC[C@H](CN1)N2c1ncccc1F,235.262,1.078
ANCHOR_108126,O=C1C[C@@H]2CC[C@H]1C21CC1,136.194,1.7656
ANCHOR_108127,O=C1C[C@@H]2CC[C@H]3CC[C@@H]1[C@@H]32,150.221,2.0116
ANCHOR_108128,O=C1C[C@@H]2CCc3cc(O)cc1c32,174.199,2.0084
ANCHOR_108129,O=C1C[C@@H]2CCc3ccccc3[C@@H]2O1,188.226,2.237
ANCHOR_108130,O=C1C[C@@H]2CN(Cc3ccccc3)CCC[C@H]2C1,243.35,2.8777
ANCHOR_108131,O=C1C[C@@H]2CN(Cc3ccccc3)CCN2C1,230.311,1.1456
ANCHOR_108132,O=C1C[C@@H]2CN(Cc3ccccc3)C[C@H]2C1,215.296,2.0975
ANCHOR_108133,O=C1C[C@@H]2CNCCC[C@H]2N1Cc1ccccc1,244.338,1.7871
ANCHOR_108134,O=C1C[C@@H]2CNCCN12,126.159,-0.8095
ANCHOR_108135,O=C1C[C@@H]2CNCC[C@H]2N1,140.186,-0.5156
ANCHOR_108136,O=C1C[C@@H]2CNC[C@H]2N1,126.159,-0.9057
ANCHOR_108137,O=C1C[C@@H]2COC[C@H]2C1,126.155,0.6119
ANCHOR_108138,O=C1C[C@@H]2C[C@@H](O)C[C@@H]2O1,142.154,0.0728
ANCHOR_108139,O=C1C[C@@H]2C[C@H]1c1ccccc12,158.2,2.2303
ANCHOR_108140,O=C1C[C@@H]2Cc3ccccc3[C@@H]2O1,174.199,1.8469
ANCHOR_108141,O=C1C[C@@H]2NCC[C@H]2CN1,140.186,-0.5156
ANCHOR_108142,O=C1C[C@@H]2NCCc3cccc1c32,173.215,1.4598
ANCHOR_108143,O=C1C[C@@H]2OCCC[C@@H]12,126.155,0.7544
ANCHOR_108144,O=C1C[C@@H]2[C@@H](CCN2C(=O)c2cccnc2)N1,231.255,0.1846
ANCHOR_108145,O=C1C[C@@H]2[C@H](CCN2C(=O)c2cccnc2)N1,231.255,0.1846
ANCHOR_108146,O=C1C[C@@H]2[C@H]3CC(=O)[C@H]4[C@@H]3C[C@@H]2[C@@H]14,176.215,1.0465
ANCHOR_108147,O=C1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]12,136.194,1.6215
ANCHOR_108148,O=C1C[C@@H]2c3ccccc3C(=O)N2c2ccccc21,249.269,2.9745
ANCHOR_108149,O=C1C[C@@](C(=O)O)(c2ccc(Cl)cc2)CN1,239.658,1.1823
ANCHOR_108150,O=C1C[C@@](C(=O)O)(c2ccccc2)CO1,206.197,0.9559
ANCHOR_108151,O=C1C[C@@](C(=O)O)(c2ccccn2)CN1,206.201,-0.0761
ANCHOR_108152,O=C1C[C@@]2(C(=O)O)CCC[C@]2(C(=O)O)C1,212.201,0.6752
ANCHOR_108153,O=C1C[C@@]2(CCCCN2)CN1,154.213,0.0186
ANCHOR_108154,O=C1C[C@@]2(CCCc3sc(Cl)cc32)CO1,242.727,2.9225
ANCHOR_108155,O=C1C[C@@]2(CCN(C3CC3)C2)N1,166.224,0.1132
ANCHOR_108156,O=C1C[C@@]2(CCNC2)CN1c1cccnc1,217.272,0.798
ANCHOR_108157,O=C1C[C@@]2(O)C=CC=C[C@@H]2O1,152.149,0.159
ANCHOR_108158,O=C1C[C@H](C(=O)N2CC=CC2)c2ccccc2N1,242.278,1.5108
ANCHOR_108159,O=C1C[C@H](C(=O)N2CCOC[C@@H]2C2CC2)CN1,238.287,-0.2401
ANCHOR_108160,O=C1C[C@H](C(=O)NC2CC2)c2ccc(F)cc21,233.242,1.7743
ANCHOR_108161,O=C1C[C@H](C(=O)NC2CC2)c2ccc(F)cc2N1,248.257,1.5301
ANCHOR_108162,O=C1C[C@H](C(=O)O)C2(CCCCC2)O1,198.218,1.337
ANCHOR_108163,O=C1C[C@H](C(=O)O)C2(CCOCC2)N1,199.206,-0.2437
ANCHOR_108164,O=C1C[C@H](C(=O)O)C2=C(CCNC2)N1,196.206,-0.5455
ANCHOR_108165,O=C1C[C@H](C(=O)O)Cc2[nH]c(-c3cn[nH]c3)cc21,245.238,1.2345
ANCHOR_108166,O=C1C[C@H](C(=O)O)Cc2[nH]ccc21,179.175,0.8444
ANCHOR_108167,O=C1C[C@H](C(=O)O)Cc2c(Cl)cccc21,224.643,2.1697
ANCHOR_108168,O=C1C[C@H](C(=O)O)N[C@@H](C2CCCC2)C1,211.261,0.9509
ANCHOR_108169,O=C1C[C@H](C(=O)O)Oc2c1ccc1ccccc21,242.23,2.2582
ANCHOR_108170,O=C1C[C@H](C(=O)O)Sc2ccccc21,208.238,1.8183
ANCHOR_108171,O=C1C[C@H](C(=O)O)[C@@H](C2CCCC2)N1,197.234,0.7659
ANCHOR_108172,O=C1C[C@H](C(=O)O)[C@@H](C2CCCCC2)N1,211.261,1.156
ANCHOR_108173,O=C1C[C@H](C(=O)O)[C@@H](CC(F)(F)F)N1,211.139,0.5281
ANCHOR_108174,O=C1C[C@H](C(=O)O)[C@@H](CC2CCNCC2)N1,226.276,-0.0346
ANCHOR_108175,O=C1C[C@H](C(=O)O)[C@@H](Cc2cc[nH]c2)N1,208.217,0.1465
ANCHOR_108176,O=C1C[C@H](C(=O)O)[C@@H](Cc2ccc[nH]2)N1,208.217,0.1465
ANCHOR_108177,O=C1C[C@H](C(=O)O)[C@@H](Cc2cccc(O)c2)N1,235.239,0.524
ANCHOR_108178,O=C1C[C@H](C(=O)O)[C@@H](Cc2ccccc2O)N1,235.239,0.524
ANCHOR_108179,O=C1C[C@H](C(=O)O)[C@@H](Cc2coc(Cl)c2)N1,243.646,1.0648
ANCHOR_108180,O=C1C[C@H](C(=O)O)[C@@H](Cc2ncc[nH]2)N1,209.205,-0.4585
ANCHOR_108181,O=C1C[C@H](C(=O)O)[C@@H](c2c[nH]c3c2CCC3)N1,234.255,0.7652
ANCHOR_108182,O=C1C[C@H](C(=O)O)[C@@H](c2cc(Cl)ccn2)N1,240.646,0.9968
ANCHOR_108183,O=C1C[C@H](C(=O)O)[C@@H](c2ccc(Cl)s2)N1,245.687,1.6633
ANCHOR_108184,O=C1C[C@H](C(=O)O)[C@@H](c2ccc(F)cc2)CN1,237.23,1.13
ANCHOR_108185,O=C1C[C@H](C(=O)O)[C@@H](c2cccc(Cl)c2)N1,239.658,1.6018
ANCHOR_108186,O=C1C[C@H](C(=O)O)[C@@H](c2cccc(Cl)n2)N1,240.646,0.9968
ANCHOR_108187,O=C1C[C@H](C(=O)O)[C@@H](c2ccccc2F)N1,223.203,1.0875
ANCHOR_108188,O=C1C[C@H](C(=O)O)[C@@H](c2ccccn2)CN1,220.228,0.3859
ANCHOR_108189,O=C1C[C@H](C(=O)O)[C@@H](c2ccco2)N1,195.174,0.5414
ANCHOR_108190,O=C1C[C@H](C(=O)O)[C@@H](c2ccsc2Cl)N1,245.687,1.6633
ANCHOR_108191,O=C1C[C@H](C(=O)O)[C@H](C(Cl)(Cl)Cl)O1,247.461,1.3729
ANCHOR_108192,O=C1C[C@H](C(=O)O)[C@H](C2CCCCC2)N1,211.261,1.156
ANCHOR_108193,O=C1C[C@H](C(=O)O)[C@H](C2CCNCC2)N1,212.249,-0.4247
ANCHOR_108194,O=C1C[C@H](C(=O)O)[C@H](CC2CCOCC2)N1,227.26,0.3924
ANCHOR_108195,O=C1C[C@H](C(=O)O)[C@H](Cc2cccnc2)N1,220.228,0.2134
ANCHOR_108196,O=C1C[C@H](C(=O)O)[C@H](Cc2ncc[nH]2)N1,209.205,-0.4585
ANCHOR_108197,O=C1C[C@H](C(=O)O)[C@H](O)CN1,159.141,-1.432
ANCHOR_108198,O=C1C[C@H](C(=O)O)[C@H](c2c[nH]c3c2CCC3)N1,234.255,0.7652
ANCHOR_108199,O=C1C[C@H](C(=O)O)[C@H](c2cc[nH]c2)N1,194.19,0.2765
ANCHOR_108200,O=C1C[C@H](C(=O)O)[C@H](c2ccc(Cl)s2)N1,245.687,1.6633
ANCHOR_108201,O=C1C[C@H](C(=O)O)[C@H](c2cccc(F)c2)C1,222.215,1.973
ANCHOR_108202,O=C1C[C@H](C(=O)O)[C@H](c2ccccc2)C1,204.225,1.8339
ANCHOR_108203,O=C1C[C@H](C(=O)O)[C@H](c2ccccc2)CN1,219.24,0.9909
ANCHOR_108204,O=C1C[C@H](C(=O)O)[C@H](c2ccccn2)C1,205.213,1.2289
ANCHOR_108205,O=C1C[C@H](C(=O)O)[C@H](c2cccnc2)N1,206.201,0.3434
ANCHOR_108206,O=C1C[C@H](C(=O)O)[C@H](c2ccco2)CN1,209.201,0.5839
ANCHOR_108207,O=C1C[C@H](C(=O)O)[C@H](c2ccn[nH]2)N1,195.178,-0.3285
ANCHOR_108208,O=C1C[C@H](C(=O)O)[C@H](c2cnc[nH]2)N1,195.178,-0.3285
ANCHOR_108209,O=C1C[C@H](C(=O)O)[C@H](c2sccc2Cl)N1,245.687,1.6633
ANCHOR_108210,O=C1C[C@H](C(=O)O)c2c(Cl)ccc(O)c21,226.615,1.8002
ANCHOR_108211,O=C1C[C@H](C(=O)O)c2cc(Cl)ccc21,210.616,2.0946
ANCHOR_108212,O=C1C[C@H](C(=O)O)c2cc(F)c(F)cc2N1,227.166,1.4752
ANCHOR_108213,O=C1C[C@H](C(=O)O)c2cc(F)cc(F)c2N1,227.166,1.4752
ANCHOR_108214,O=C1C[C@H](C(=O)O)c2cc(F)ccc2N1,209.176,1.3361
ANCHOR_108215,O=C1C[C@H](C(=O)O)c2cccc(Cl)c2N1,225.631,1.8504
ANCHOR_108216,O=C1C[C@H](C(=O)O)c2ccccc21,176.171,1.4412
ANCHOR_108217,O=C1C[C@H](C(=O)OCc2ccccc2)N1,205.213,0.6183
ANCHOR_108218,O=C1C[C@H](C(F)(F)F)N1c1ccccc1,215.174,2.3542
ANCHOR_108219,O=C1C[C@H](C(F)(F)F)NCCN1,182.145,0.0268
ANCHOR_108220,O=C1C[C@H](C2CC2)NCCN1,154.213,-0.1255
ANCHOR_108221,O=C1C[C@H](C2CC2)[C@@H](C(=O)O)CN1,183.207,0.2333
ANCHOR_108222,O=C1C[C@H](C2CCCCC2)[C@H](C(=O)O)CN1,225.288,1.4036
ANCHOR_108223,O=C1C[C@H](C2CCNCC2)C[C@H]1c1ccccc1,243.35,2.7489
ANCHOR_108224,O=C1C[C@H](CCO)CN1,129.159,-0.4951
ANCHOR_108225,O=C1C[C@H](CCO)C[C@@H](C(=O)O)C1,186.207,0.4388
ANCHOR_108226,O=C1C[C@H](CCO)C[C@H](C(=O)O)C1,186.207,0.4388
ANCHOR_108227,O=C1C[C@H](CN2CCNCC2)CN1C1CCC1,237.347,0.2926
ANCHOR_108228,O=C1C[C@H](CN2CCNCC2)Cc2ccccc21,244.338,1.3369
ANCHOR_108229,O=C1C[C@H](CNC2CCCCC2)CN1,196.294,1.0448
ANCHOR_108230,O=C1C[C@H](CNc2ccc3[nH]ccc3c2)CN1,229.283,1.7159
ANCHOR_108231,O=C1C[C@H](CNc2ccc3[nH]cnc3c2)CN1,230.271,1.1109
ANCHOR_108232,O=C1C[C@H](CNc2cccs2)CN1,196.275,1.2961
ANCHOR_108233,O=C1C[C@H](CO)CN1Cc1ccc(Cl)cc1,239.702,1.6808
ANCHOR_108234,O=C1C[C@H](CO)CN1Cc1ccccc1F,223.247,1.1665
ANCHOR_108235,O=C1C[C@H](CO)CN1c1c(F)cccc1F,227.21,1.31
ANCHOR_108236,O=C1C[C@H](CO)CN1c1ccc(F)cc1,209.22,1.1709
ANCHOR_108237,O=C1C[C@H](CO)Cc2[nH]nc(-c3ccccc3)c21,242.278,1.8141
ANCHOR_108238,O=C1C[C@H](CO)c2ccccc2N1,177.203,1.1047
ANCHOR_108239,O=C1C[C@H](Cc2ccccc2)C(=O)CN1,203.241,0.9343
ANCHOR_108240,O=C1C[C@H](Cc2ccccc2)N1,161.204,1.1176
ANCHOR_108241,O=C1C[C@H](Cc2nc3ccccc3s2)N1,218.281,1.7273
ANCHOR_108242,O=C1C[C@H](N2CCCCC2)C(=O)N1,182.223,-0.1126
ANCHOR_108243,O=C1C[C@H](N2CCNCC2)[C@H]2CCCCN12,223.32,0.045
ANCHOR_108244,O=C1C[C@H](N2CCNCC2)c2ccccc21,216.284,1.2193
ANCHOR_108245,O=C1C[C@H](NC(=O)NCc2cccs2)CN1,239.3,0.4358
ANCHOR_108246,O=C1C[C@H](NC(=O)c2ccsc2)CN1,210.258,0.3664
ANCHOR_108247,O=C1C[C@H](Nc2ccccc2C(=O)O)N1,206.201,0.6427
ANCHOR_108248,O=C1C[C@H](O)Cc2[nH]c(C(F)(F)F)cc21,219.162,1.5233
ANCHOR_108249,O=C1C[C@H](O)Cc2[nH]nc(Cc3ccccc3)c21,242.278,1.4903
ANCHOR_108250,O=C1C[C@H](O)Cc2n[nH]c(-c3ccccc3)c21,228.251,1.5665
ANCHOR_108251,O=C1C[C@H](O)Cc2nc[nH]c21,152.153,-0.1005
ANCHOR_108252,O=C1C[C@H](O)Cc2oc3c(c21)CCCC3,206.241,1.6482
ANCHOR_108253,O=C1C[C@H](O)[C@H](C(=O)O)CCN1,173.168,-1.0419
ANCHOR_108254,O=C1C[C@H](O)[C@H](Cc2ccccc2)N1,191.23,0.4785
ANCHOR_108255,O=C1C[C@H](OC(=O)c2cccc(F)c2)CN1,223.203,0.871
ANCHOR_108256,O=C1C[C@H]([C@@H]2CCCC2=O)N1,153.181,0.2441
ANCHOR_108257,O=C1C[C@H]([C@@H]2CCCCN2)CN1,168.24,0.2646
ANCHOR_108258,O=C1C[C@H]([C@H](O)c2cccs2)CN1C1CC1,237.324,1.7924
ANCHOR_108259,O=C1C[C@H]([C@H]2CCCC2=O)N1,153.181,0.2441
ANCHOR_108260,O=C1C[C@H](c2c[nH]c3ccccc23)NCCN1,229.283,1.3185
ANCHOR_108261,O=C1C[C@H](c2ccc(F)c(F)c2)c2c[nH]nc2N1,249.22,2.162
ANCHOR_108262,O=C1C[C@H](c2ccc(F)cc2)C(=O)CN1,207.204,0.9983
ANCHOR_108263,O=C1C[C@H](c2ccc(F)cc2)Cc2[nH]ncc21,230.242,2.4615
ANCHOR_108264,O=C1C[C@H](c2ccc(O)cc2)NCCN1,206.245,0.5428
ANCHOR_108265,O=C1C[C@H](c2cccc(Cl)c2)CN1,195.649,1.9435
ANCHOR_108266,O=C1C[C@H](c2cccc(F)c2)c2cn[nH]c2N1,231.23,2.0229
ANCHOR_108267,O=C1C[C@H](c2ccccc2)C[C@H](O)CN1,205.257,1.0411
ANCHOR_108268,O=C1C[C@H](c2ccccc2)NCCN1,190.246,0.8372
ANCHOR_108269,O=C1C[C@H](c2ccccc2)c2cn[nH]c2N1,213.24,1.8838
ANCHOR_108270,O=C1C[C@H](c2ccccc2Br)CN1,240.1,2.0526
ANCHOR_108271,O=C1C[C@H](c2ccccc2Cl)c2cn[nH]c2N1,247.685,2.5372
ANCHOR_108272,O=C1C[C@H](c2ccccc2F)[C@H](C(=O)O)C1,222.215,1.973
ANCHOR_108273,O=C1C[C@H](c2ccccc2F)[C@H](C(=O)O)CN1,237.23,1.13
ANCHOR_108274,O=C1C[C@H](c2ccccn2)Oc2ccccc21,225.247,2.7881
ANCHOR_108275,O=C1C[C@H](c2cccnc2)c2cn[nH]c2N1,214.228,1.2788
